text,label
text Tom “meeting postponed to 4”,send_message
send a WhatsApp message to Anna that I’ll call her tonight,send_message
message John on Signal to remind him about dinner,send_message
send a message to Dad wishing him good luck,send_message
send a Telegram message to Lucy saying I’m free after 5,send_message
text my wife “on the way home”,send_message
send a message to my manager at 9 am saying I’ll join remotely,send_message
text Claire on WhatsApp in 10 minutes “ready to go?”,send_message
message my brother that I’m stuck in traffic,send_message
send Mom a text saying love you,send_message
send a message on Signal to Peter reminding him about the gym,send_message
text my roommate “don’t forget to buy eggs”,send_message
send Jane a message tomorrow at 8 am saying “good morning”,send_message
text my cousin congratulations on her new job,send_message
send message to Sarah saying I’ll be at the café at 3,send_message
text Alex on WhatsApp to check his schedule,send_message
remind Lisa via Signal in 20 minutes to walk the dog,send_message
send a message to my boss saying I’ll be late to the meeting,send_message
text Michael “how’s your day going?”,send_message
send a Telegram to Emma that I’ve submitted the report,send_message
send a message to my daughter saying dinner’s ready,send_message
text my partner “I miss you ❤️”,send_message
send a message to James via WhatsApp asking about the trip,send_message
message my niece in the morning saying happy birthday,send_message
send message to Grandpa at 7 pm “call me when you can”,send_message
send a WhatsApp message to Mark saying I’m waiting downstairs,send_message
text my doctor that I’ve rescheduled the appointment,send_message
send Alice a message on Telegram saying I’ll be offline,send_message
send message to Sophie “don’t forget your umbrella”,send_message
send a Signal message to my friend Leo in 15 minutes,send_message
text Dad tomorrow morning “don’t skip breakfast”,send_message
message my brother-in-law “are we still on for tonight?”,send_message
text Maria “good luck with your presentation”,send_message
send a WhatsApp to John at noon saying lunch?,send_message
send message to my assistant “please print the reports”,send_message
schedule a message to Emma for 5 pm saying on my way,send_message
send a message to Rachel on Signal telling her I’m free next week,send_message
text my son “remember your appointment at 3”,send_message
send a message to Chris that the game starts at 8,send_message
message Grandma “hope you’re feeling better today”,send_message
send a message via WhatsApp to Claire in 30 minutes,send_message
text my boss at 9 am “I’ll be working from home”,send_message
send message to Mom on Telegram “happy anniversary”,send_message
text my friend Joe “want to hang out tonight?”,send_message
send a message to Uncle Ben saying I’m thinking of him,send_message
message Olivia via Signal “can we reschedule our call?”,send_message
send Kate a text at 6 saying see you soon,send_message
text Martin in 5 minutes “are you almost here?”,send_message
send a message to Ella on WhatsApp “thanks again!”,send_message
text my neighbor to say the package has arrived,send_message
send a birthday message to Adam on Signal at 8 am,send_message
message my coworker “what time is the meeting?”,send_message
send message to Dad “don’t forget your appointment”,send_message
send a Telegram message to Sarah at 4 “leaving now”,send_message
send message to my niece “good luck on your test today”,send_message
text Liam “want coffee later?”,send_message
send message to my sister via Signal at 3:30 pm,send_message
send Grace a WhatsApp message in an hour “ready for our call?”,send_message
message my team “please update your timesheets”,send_message
text my friend Sam to meet at the park,send_message
send WhatsApp to Jill “I’ll be there in 15”,send_message
send message to Mom at 7 “movie starts at 8”,send_message
message my cousin “have a safe flight!”,send_message
text my mentor “thank you for the feedback”,send_message
send message to Zoe in 10 mins on Telegram “let’s talk later”,send_message
text Rob at 5 “pick me up?”,send_message
message Grandma “I’ll visit you tomorrow”,send_message
send Olivia a WhatsApp message in 2 hours,send_message
send a message to Dad now “let’s talk soon”,send_message
schedule message for tomorrow 6 am to Max “run together?”,send_message
send message to my professor “I submitted the assignment”,send_message
text Nina “see you at the library”,send_message
send a Telegram to Anna at 1:15 pm “don’t be late!”,send_message
text my best friend “love you tons ❤️”,send_message
send WhatsApp message to Tony “what’s the plan?”,send_message
send message to my neighbor Mark “you left your keys”,send_message
text Josh on Signal “pizza tonight?”,send_message
send a message to Ellie “want to walk the dog?”,send_message
send a delayed message to Sam in 45 mins “ready to go?”,send_message
text Grandpa “how’s your leg feeling?”,send_message
send message to Kate tomorrow at 7 am “morning sunshine!”,send_message
message the group chat “see you all at 6”,send_message
text my cousin Paul “game night’s on”,send_message
send message to Chris “bring your charger”,send_message
message Mom “everything okay?”,send_message
send message to Jasmine on WhatsApp “safe travels”,send_message
text Rachel in an hour “let’s meet halfway”,send_message
send WhatsApp message to Lucas “good job today!”,send_message
message my roommate “dishes are your turn 😂”,send_message
send Telegram to Daniel “did you grab my charger?”,send_message
text Sarah now “outside your place”,send_message
message Bella “sorry I missed your call”,send_message
send message to my landlord “rent sent”,send_message
text Joe at 3:30 “see you at the gym”,send_message
send birthday wishes to Kate at midnight,send_message
message my daughter on Signal “home safe?”,send_message
text Andrew “thanks for the help!”,send_message
send a message to Lily saying I’m stuck in traffic,send_message
message Max in 20 minutes “are you on your way?”,send_message
send a Signal message to my wife “just finished work”,send_message
text my sister on WhatsApp “how’s the baby?”,send_message
send message to my dad saying I love you,send_message
schedule a message for Sarah at 10 am “don’t forget lunch”,send_message
text John in 30 minutes “check your email”,send_message
send my wife a message “see you soon ❤️”,send_message
message my son “did you eat?”,send_message
send WhatsApp message to my friend at noon,send_message
text Emma tomorrow morning “coffee break?”,send_message
